bathrooms,bedrooms,pets_allowed,price,square_feet,state
1.0,1.0,Yes,830,600,MO
1.0,1.0,No,825,600,WA
1.0,1.0,No,825,600,MI
1.0,1.0,No,825,600,PA
1.0,1.0,No,815,600,NC
1.0,1.0,Yes,814,600,NC
1.0,1.0,Yes,810,600,MN
1.0,1.0,Yes,809,600,MO
1.0,1.0,Yes,800,600,MO
1.0,2.0,Yes,795,600,WV
1.0,2.0,Yes,789,600,MI
1.0,1.0,Yes,780,600,FL
1.0,1.0,Yes,775,600,NV
1.0,1.0,Yes,765,600,IA
1.0,1.0,Yes,755,600,FL
1.0,1.0,Yes,750,600,IN
1.0,2.0,No,750,600,OK
1.0,1.0,Yes,750,600,PA
1.0,1.0,No,740,600,IN
1.0,1.0,No,740,600,MI
1.0,1.0,No,740,600,MI
1.0,1.0,Yes,735,600,TX
1.0,1.0,No,735,600,TX
1.0,1.0,Yes,725,600,IN
1.0,1.0,No,725,600,NY
1.0,1.0,Yes,720,600,OH
1.0,2.0,Yes,712,600,IL
1.0,1.0,Yes,710,600,IA
1.0,1.0,No,704,600,TX
1.0,1.0,Yes,700,600,MI
1.0,1.0,Yes,700,600,IN
1.0,2.0,Yes,700,600,LA
1.0,0.0,Yes,700,600,MI
1.0,1.0,Yes,699,600,MI
1.0,1.0,Yes,699,600,TX
1.0,1.0,No,695,600,IN
1.0,1.0,Yes,695,600,NE
1.0,1.0,Yes,690,600,MO
1.0,1.0,Yes,675,600,NV
1.0,1.0,Yes,650,600,IL
1.0,1.0,Yes,645,600,AZ
1.0,1.0,Yes,645,600,IA
1.0,3.0,Yes,639,600,IN
1.0,1.0,Yes,635,600,OH
1.0,1.0,No,615,600,IA
1.0,1.0,Yes,605,600,AR
1.0,2.0,Yes,599,600,NV
1.0,2.0,Yes,599,600,NV
1.0,2.0,Yes,599,600,NV
1.0,1.0,Yes,589,600,OK
1.0,1.0,Yes,580,600,TX
1.0,1.0,Yes,575,600,KS
1.0,1.0,Yes,550,600,IA
1.0,1.0,No,550,600,MI
1.0,1.0,Yes,539,600,IL
1.0,1.0,Yes,509,600,KY
1.0,1.0,No,500,600,TX
1.0,1.0,No,500,600,OH
1.0,1.0,No,495,600,MO
1.0,2.0,No,495,600,ND
1.0,1.0,Yes,450,600,KS
1.0,2.0,Yes,1474,601,MN
1.0,1.0,Yes,1285,601,TX
1.0,1.0,No,1250,601,TX
1.0,1.0,Yes,860,601,TX
1.0,1.0,Yes,2835,602,MA
1.0,1.0,Yes,1305,602,NJ
1.0,1.0,Yes,1110,602,NJ
1.0,1.0,No,905,602,TX
1.0,1.0,Yes,780,602,TX
1.0,2.0,No,605,602,WI
1.0,2.0,Yes,2250,603,CA
1.0,1.0,No,2000,603,WA
1.0,1.0,No,1450,603,MD
1.0,1.0,No,1299,603,MO
1.0,1.0,Yes,1200,603,LA
1.0,1.0,Yes,1150,603,WA
1.0,1.0,No,1130,603,TX
1.0,1.0,No,1085,603,TX
1.0,2.0,Yes,1075,603,TX
1.0,1.0,Yes,915,603,TX
1.0,1.0,Yes,860,603,TX
1.0,1.0,Yes,750,603,IA
1.0,1.0,Yes,2000,604,WA
1.0,2.0,No,1720,604,WA
1.0,1.0,Yes,1409,604,TX
1.0,3.0,Yes,1005,604,ND
1.0,1.0,Yes,950,604,AL
1.0,1.0,No,890,604,TX
1.0,1.0,Yes,1449,605,OR
1.5,1.0,Yes,1395,605,OR
1.0,1.0,Yes,1094,605,CO
1.0,1.0,Yes,1050,605,AR
1.0,1.0,Yes,965,605,MI
1.0,1.0,Yes,675,605,MO
1.0,4.0,Yes,557,605,MO
1.0,1.0,Yes,1730,606,TX
1.0,3.0,Yes,1530,606,VA
1.0,0.0,Yes,1530,606,VA
1.0,1.0,No,1295,606,OR
1.0,1.0,Yes,895,606,AK
1.0,1.0,Yes,1300,607,VA
1.0,1.0,Yes,1149,607,TX
1.0,1.0,No,959,607,TX
1.0,1.0,Yes,675,607,SC
1.0,1.0,No,1176,608,TX
1.0,1.0,Yes,975,608,TX
1.0,1.0,No,877,608,TX
1.0,1.0,Yes,800,608,WI
1.0,1.0,Yes,775,608,WI
1.0,1.0,No,575,608,OK
1.0,1.0,Yes,4195,609,CA
1.0,1.0,No,1860,609,WA
1.0,1.0,Yes,1500,609,NC
1.0,1.0,Yes,1355,609,TX
1.0,2.0,Yes,1135,609,MN
1.0,2.0,Yes,1045,609,WI
1.0,1.0,Yes,970,609,UT
1.0,1.0,Yes,2000,610,CA
1.0,1.0,Yes,1870,610,CA
1.0,2.0,No,1808,610,CA
1.0,1.0,Yes,1745,610,CA
1.0,1.0,No,1150,610,TX
1.0,1.0,No,1000,610,FL
1.0,1.0,Yes,975,610,TX
1.0,1.0,No,966,610,NC
1.0,1.0,No,930,610,TX
1.0,1.0,Yes,805,610,CO
1.0,1.0,No,745,610,TX
1.0,1.0,No,685,610,IN
1.0,1.0,Yes,665,610,OH
1.0,1.0,Yes,650,610,NC
1.0,1.0,Yes,550,610,IN
1.0,1.0,No,2700,611,MA
1.0,1.0,No,2060,611,IL
1.0,2.0,No,1299,611,TX
1.0,2.0,Yes,1089,611,GA
1.0,1.0,No,1049,611,TX
1.0,3.0,Yes,880,611,ND
1.0,1.0,No,878,611,TX
1.0,3.0,Yes,825,611,ND
1.0,1.0,Yes,790,611,AK
1.0,1.0,No,551,611,PA
1.0,2.0,Yes,1735,612,TX
1.0,3.0,No,1726,612,TX
1.0,1.0,Yes,1686,612,TX
1.0,1.0,No,1369,612,NH
1.0,1.0,Yes,1235,612,WI
1.0,1.0,No,1097,612,TX
1.0,2.0,Yes,1070,612,WI
1.0,1.0,No,1039,612,TX
1.0,1.0,Yes,980,612,UT
1.0,1.0,Yes,649,612,TX
1.0,1.0,No,520,612,TX
1.0,1.0,Yes,3395,613,CA
1.0,1.0,No,2187,613,CA
1.0,1.0,No,2100,613,MI
1.0,2.0,Yes,2096,613,CA
1.0,3.0,No,1924,613,VA
1.0,1.0,No,1700,613,CA
1.0,1.0,Yes,1499,613,FL
1.0,1.0,Yes,1200,613,PA
1.0,2.0,Yes,1200,613,TX
1.0,1.0,Yes,965,613,TX
1.0,1.0,Yes,895,613,MI
1.0,1.0,No,853,613,TX
1.0,1.0,Yes,853,613,MI
1.0,1.0,No,3486,614,CA
1.0,1.0,No,2287,614,NJ
1.0,1.0,Yes,1965,614,CA
1.0,1.0,No,1940,614,CA
1.0,1.0,Yes,1815,614,IL
1.0,1.0,Yes,1295,614,UT
1.0,1.0,Yes,1065,614,TX
1.0,4.0,No,899,614,IL
1.0,1.0,Yes,590,614,TX
1.0,1.0,No,1649,615,MD
1.0,1.0,Yes,1350,615,CA
1.0,1.0,Yes,1295,615,OR
1.0,3.0,No,1236,615,TX
1.0,1.0,Yes,990,615,OK
1.0,1.0,Yes,975,615,TX
1.0,1.0,Yes,950,615,IN
1.0,1.0,Yes,695,615,MO
1.0,1.0,No,595,615,AR
1.0,1.0,Yes,575,615,KS
1.0,1.0,No,535,615,TX
1.0,1.0,No,1451,616,TX
1.0,1.0,No,1235,616,MD
1.0,1.0,No,1225,616,CA
1.0,3.0,Yes,1219,616,MD
1.0,1.0,No,1110,616,TX
1.0,1.0,Yes,1025,616,WI
1.0,1.0,No,778,616,MO
1.0,1.0,Yes,1935,617,WA
1.0,1.0,Yes,1365,617,AZ
1.0,1.0,Yes,1239,617,NH
1.0,1.0,Yes,635,617,NC
1.0,1.0,Yes,1325,618,MA
1.0,1.0,Yes,1109,618,TX
1.0,1.0,No,970,618,TX
1.0,1.0,Yes,830,618,TX
1.0,1.0,No,635,618,NC
1.0,1.0,Yes,595,618,AZ
1.0,3.0,Yes,1680,619,FL
1.0,1.0,Yes,1345,619,MN
1.0,4.0,Yes,1040,619,OH
1.0,1.0,No,1000,619,IA
1.0,1.0,No,820,619,SD
1.0,1.0,No,810,619,TX
1.0,1.0,Yes,680,619,SD
1.0,1.0,No,1995,620,NJ
1.0,1.0,Yes,1850,620,CA
1.0,1.0,Yes,1650,620,WA
1.0,1.0,Yes,1595,620,PA
1.0,1.0,No,1495,620,CA
1.0,1.0,Yes,1360,620,WA
1.0,1.0,No,1289,620,MA
1.0,1.0,Yes,1275,620,MN
1.0,1.0,No,1269,620,TX
1.0,1.0,No,1225,620,TX
1.0,1.0,Yes,1212,620,AZ
1.0,1.0,No,1195,620,TX
1.0,1.0,Yes,1145,620,
1.0,1.0,No,1105,620,NH
1.0,1.0,Yes,1085,620,OH
1.0,1.0,Yes,1055,620,IN
1.0,1.0,Yes,925,620,MO
1.0,1.0,No,925,620,TX
1.0,1.0,No,915,620,TX
1.0,1.0,No,899,620,TX
1.0,1.0,Yes,899,620,UT
1.0,1.0,Yes,899,620,TX
1.0,1.0,No,875,620,TX
1.0,1.0,No,875,620,IN
1.0,1.0,No,859,620,TX
1.0,1.0,Yes,851,620,VA
1.0,1.0,No,840,620,TX
1.0,1.0,Yes,825,620,VA
1.0,1.0,Yes,799,620,TX
1.0,1.0,Yes,780,620,NC
1.0,2.0,Yes,767,620,AZ
1.0,1.0,No,750,620,IN
1.0,1.0,Yes,600,620,MO
1.0,1.0,No,2150,621,DC
1.0,2.0,No,1690,621,TX
1.0,3.0,No,1050,621,TX
1.0,1.0,Yes,900,621,AZ
1.0,1.0,Yes,900,621,OK
1.0,1.0,No,825,621,NY
1.0,1.0,Yes,824,621,NC
1.0,3.0,Yes,2624,622,CA
1.0,2.0,Yes,2145,622,MA
1.0,1.0,Yes,2000,622,MA
1.0,1.0,No,1460,622,MD
1.0,1.0,Yes,1417,622,IL
1.0,1.0,Yes,1235,622,VA
1.0,1.0,No,1148,622,MD
1.0,1.0,Yes,1115,622,FL
1.0,1.0,No,884,622,TX
1.0,1.0,No,802,622,TX
1.0,1.0,Yes,759,622,TX
1.0,1.0,Yes,739,622,NM
1.0,1.0,Yes,680,622,OH
1.0,1.0,No,1970,623,TX
1.0,1.0,Yes,1335,623,TX
1.0,1.0,Yes,1294,623,FL
1.0,1.0,Yes,1275,623,OR
1.0,1.0,Yes,1240,623,WA
1.0,1.0,Yes,1235,623,CO
1.0,1.0,No,1145,623,TX
1.0,3.0,Yes,1139,623,CO
1.0,1.0,Yes,914,623,FL
1.0,3.0,Yes,810,623,IA
1.0,1.0,No,605,623,PA
1.0,2.0,No,2281,624,CA
1.0,1.0,Yes,1360,624,WA
1.0,1.0,Yes,1240,624,CO
1.0,1.0,Yes,1239,624,NC
1.0,1.0,No,1099,624,TX
1.0,2.0,Yes,1040,624,IN
1.0,1.0,No,1035,624,TX
1.0,1.0,Yes,1029,624,MI
1.0,1.0,Yes,1009,624,MI
1.0,1.0,Yes,975,624,NM
1.0,1.0,Yes,975,624,VA
1.0,1.0,Yes,675,624,MI
1.0,1.0,No,580,624,KY
1.0,1.0,Yes,2195,625,CA
1.0,1.0,Yes,1933,625,GA
1.0,1.0,No,1675,625,
1.0,1.0,Yes,1595,625,WA
1.0,1.0,Yes,1550,625,WA
1.0,1.0,Yes,1495,625,WA
1.0,1.0,No,1450,625,CA
1.0,1.0,No,1445,625,WA
1.0,1.0,Yes,1430,625,FL
1.0,1.0,No,1403,625,TX
1.0,1.0,Yes,1375,625,IL
1.0,1.0,No,1275,625,TX
1.0,1.0,Yes,1185,625,WA
1.0,1.0,Yes,1179,625,FL
1.0,1.0,Yes,1154,625,TX
1.0,1.0,Yes,1120,625,TX
1.0,2.0,No,1100,625,FL
1.0,1.0,No,1099,625,CA
1.0,1.0,Yes,1075,625,OR
1.0,1.0,Yes,1047,625,TX
1.0,1.0,No,1039,625,TX
1.0,1.0,Yes,1024,625,TX
1.0,1.0,No,1009,625,TX
1.0,1.0,No,1000,625,AZ
1.0,1.0,Yes,999,625,TX
1.0,1.0,Yes,955,625,TX
1.0,1.0,No,955,625,TX
1.0,1.0,No,950,625,TX
1.0,1.0,Yes,949,625,FL
1.0,1.0,Yes,795,625,NE
1.0,1.0,No,710,625,IN
1.0,1.0,Yes,709,625,OH
1.0,1.0,No,690,625,TX
1.0,1.0,No,630,625,KY
1.0,1.0,No,425,625,MO
1.0,1.0,Yes,1592,626,TX
1.0,1.0,No,1334,626,FL
1.0,1.0,No,1145,626,TX
1.0,1.0,No,930,626,TX
1.0,1.0,Yes,1375,627,OR
1.0,2.0,Yes,1245,627,GA
1.0,1.0,Yes,1050,627,IA
1.0,1.0,Yes,1001,627,TX
1.0,1.0,Yes,941,627,MD
1.0,1.0,No,916,627,TX
1.0,1.0,Yes,799,627,TX
1.0,1.0,No,499,627,LA
1.0,1.0,Yes,1790,628,TX
1.0,0.0,Yes,1568,628,VA
1.0,1.0,Yes,1495,628,IL
1.0,1.0,No,1376,628,NJ
1.0,1.0,Yes,1060,628,TX
1.0,1.0,No,1031,628,TX
1.0,1.0,Yes,1000,628,WI
1.0,2.0,Yes,979,628,VA
1.0,1.0,No,925,628,TX
1.0,1.0,Yes,835,628,AZ
1.0,1.0,No,3851,629,CA
1.0,1.0,Yes,2695,629,MA
1.0,1.0,No,1595,629,TX
1.0,2.0,Yes,1490,629,CA
1.0,1.0,No,1260,629,TX
1.0,1.0,No,1145,629,TX
1.0,1.0,No,1030,629,TX
1.0,1.0,No,1019,629,TX
1.0,1.0,Yes,815,629,MO
1.0,1.0,Yes,780,629,TX
1.0,1.0,Yes,1650,630,CA
1.0,0.0,Yes,1623,630,MD
1.0,2.0,No,1607,630,WA
1.0,1.0,Yes,1550,630,MA
1.0,1.0,Yes,1510,630,CA
1.0,1.0,No,1326,630,PA
1.0,1.0,Yes,1308,630,MO
1.0,1.0,Yes,1299,630,TX
1.0,1.0,Yes,1263,630,CO
1.0,1.0,Yes,1213,630,IL
1.0,1.0,No,1200,630,TX
1.0,1.0,No,1180,630,CO
1.0,1.0,No,1160,630,CO
1.0,1.0,Yes,1135,630,CO
1.0,1.0,No,1121,630,PA
1.0,1.0,No,1100,630,TX
1.0,1.0,No,1065,630,CO
1.0,1.0,No,1045,630,CT
1.0,1.0,No,1039,630,TX
1.0,1.0,Yes,1000,630,IA
1.0,1.0,No,990,630,TX
1.0,1.0,Yes,988,630,PA
1.0,1.0,Yes,933,630,TX
1.0,1.0,Yes,920,630,TX
1.0,1.0,No,875,630,UT
1.0,1.0,No,860,630,PA
1.0,1.0,Yes,860,630,AK
1.0,1.0,No,829,630,TX
1.0,1.0,No,825,630,TX
1.0,1.0,Yes,805,630,SD
1.0,1.0,Yes,799,630,FL
1.0,2.0,No,785,630,PA
1.0,2.0,No,715,630,OH
1.0,1.0,Yes,680,630,TX
1.0,2.0,Yes,650,630,OH
1.0,1.0,Yes,650,630,NC
1.0,1.0,No,625,630,PA
1.0,1.0,No,593,630,OH
1.0,1.0,No,2460,631,CA
1.0,1.0,No,2375,631,CA
1.0,1.0,Yes,2325,631,CA
1.0,1.0,Yes,1649,631,IL
1.0,2.0,Yes,1365,631,IL
1.0,1.0,Yes,1085,631,WA
1.0,1.0,Yes,804,631,TX
1.0,2.0,No,4295,632,CA
1.0,1.0,Yes,2175,632,DC
1.0,1.0,Yes,1795,632,IL
1.0,2.0,Yes,1575,632,OR
1.0,2.0,No,1553,632,TX
1.0,1.0,Yes,1425,632,NJ
1.0,1.0,No,1270,632,TX
1.0,1.0,No,995,632,VA
1.0,2.0,No,3995,633,CA
1.0,1.0,Yes,1380,633,TX
1.0,1.0,No,1135,633,CO
1.0,2.0,Yes,1018,633,AZ
1.0,0.0,No,885,633,TX
1.0,2.0,No,2715,634,CA
1.0,1.0,No,1796,634,TN
1.0,1.0,Yes,1695,634,WA
1.0,1.0,Yes,1475,634,IL
1.0,1.0,No,1115,634,TX
1.0,2.0,No,1110,634,IL
1.0,1.0,No,1100,634,TX
1.0,1.0,Yes,915,634,TX
1.0,1.0,Yes,749,634,TX
1.0,1.0,No,490,634,MO
1.0,1.0,No,400,634,LA
1.0,2.0,Yes,4700,635,CA
1.0,1.0,Yes,1550,635,WA
1.0,1.0,Yes,1299,635,WA
1.0,1.0,Yes,1205,635,WA
1.0,1.0,Yes,1195,635,OR
1.0,1.0,Yes,1019,635,TX
1.0,3.0,Yes,960,635,ND
1.0,1.0,Yes,919,635,TX
1.0,1.0,Yes,879,635,NC
1.0,1.0,Yes,835,635,MN
1.0,1.0,No,807,635,TX
1.0,1.0,No,800,635,NC
1.0,1.0,Yes,1499,636,WA
1.0,1.0,Yes,1450,636,CO
1.0,1.0,Yes,1299,636,TX
1.0,1.0,No,885,636,TX
1.0,1.0,Yes,865,636,TX
1.0,1.0,No,1863,637,TX
1.0,1.0,No,1490,637,WA
1.0,1.0,No,1449,637,WI
1.0,1.0,Yes,1407,637,NC
1.0,1.0,Yes,775,637,KS
1.0,1.0,Yes,625,637,IN
1.0,1.0,Yes,1463,638,VA
1.0,1.0,Yes,1130,638,TX
1.0,1.0,Yes,1111,638,FL
1.0,1.0,No,1040,638,TX
1.0,1.0,Yes,920,638,TX
1.0,1.0,No,919,638,TX
1.0,1.0,Yes,700,638,TX
1.0,1.0,No,1545,639,CA
1.0,1.0,Yes,1140,639,IL
1.0,1.0,No,1075,639,TX
1.0,1.0,No,795,639,OR
1.0,1.0,Yes,773,639,OK
1.0,1.0,Yes,2150,640,MA
1.0,1.0,Yes,1810,640,CA
1.0,1.0,No,1724,640,TN
1.0,1.0,Yes,1672,640,CO
1.0,1.0,No,1455,640,TX
1.0,1.0,No,1361,640,CO
1.0,1.0,No,1312,640,MI
1.0,1.0,Yes,1310,640,TN
1.0,1.0,Yes,1295,640,MN
1.0,1.0,No,1270,640,WA
1.0,1.0,Yes,1250,640,WA
1.0,1.0,No,1200,640,TX
1.0,1.0,Yes,1075,640,PA
1.0,1.0,Yes,1045,640,NJ
1.0,1.0,No,1035,640,NJ
1.0,1.0,No,1015,640,TX
1.0,1.0,No,930,640,TX
1.0,2.0,No,920,640,IN
1.0,1.0,Yes,915,640,TX
1.0,1.0,No,909,640,TX
1.0,3.0,No,885,640,TX
1.0,1.0,No,872,640,TX
1.0,1.0,Yes,860,640,TX
1.0,1.0,Yes,845,640,MN
1.0,1.0,No,807,640,TX
1.0,1.0,No,774,640,TX
1.0,1.0,Yes,735,640,IA
1.0,1.0,Yes,721,640,TX
1.0,1.0,Yes,705,640,SD
1.0,1.0,No,685,640,ND
1.0,1.0,Yes,669,640,
1.0,1.0,Yes,590,640,OH
1.0,1.0,No,558,640,MO
1.0,1.0,Yes,525,640,WI
1.0,1.0,Yes,989,641,NC
1.0,1.0,No,965,641,MD
1.0,1.0,Yes,720,641,IA
1.0,1.0,Yes,1922,642,DC
1.0,1.0,No,1595,642,CA
1.0,1.0,No,1430,642,TX
1.0,1.0,Yes,1310,642,TX
1.0,1.0,Yes,1199,642,TX
1.0,1.0,No,1195,642,TX
1.0,1.0,Yes,1125,642,TX
1.0,1.0,No,1115,642,TX
1.0,1.0,Yes,985,642,TX
1.0,1.0,No,811,642,TX
1.0,3.0,Yes,3450,643,CA
1.0,1.0,Yes,1455,643,MN
1.0,1.0,Yes,1395,643,CA
1.0,1.0,Yes,1261,643,TX
1.0,1.0,Yes,1114,643,GA
1.0,1.0,Yes,965,643,TX
1.0,1.0,Yes,899,643,NV
1.0,1.0,No,830,643,TX
1.0,1.0,Yes,570,643,TX
1.0,1.0,Yes,560,643,MO
1.0,1.0,No,1681,644,WA
1.0,1.0,No,1669,644,WA
1.0,1.0,Yes,1650,644,MA
1.0,1.0,Yes,1369,644,WA
1.0,1.0,Yes,1364,644,WA
1.0,1.0,Yes,1360,644,WA
1.0,1.0,Yes,1320,644,VA
1.0,1.0,Yes,1289,644,WA
1.0,1.0,No,1095,644,TX
1.0,1.0,No,1059,644,TX
1.0,1.0,Yes,1040,644,
1.0,1.0,No,1000,644,TX
1.0,1.0,Yes,910,644,TX
1.0,2.0,Yes,350,644,GA
1.0,1.0,Yes,1986,645,VA
1.0,1.0,Yes,1002,645,FL
1.0,1.0,Yes,975,645,WA
1.0,1.0,No,935,645,TX
1.0,1.0,Yes,885,645,IN
1.0,1.0,Yes,880,645,KS
1.0,2.0,Yes,675,645,ND
1.0,1.0,Yes,625,645,NC
1.0,1.0,Yes,610,645,IL
1.0,1.0,No,560,645,IA
1.0,1.0,No,1897,646,TX
1.0,0.0,Yes,1445,646,OR
1.0,1.0,No,1020,646,TX
1.0,1.0,No,1012,646,TX
1.0,1.0,Yes,710,646,TX
1.0,1.0,Yes,3995,647,CA
1.0,2.0,Yes,2085,647,MA
1.0,1.0,Yes,1425,647,NJ
1.0,1.0,Yes,1425,647,NJ
1.0,1.0,Yes,1425,647,NJ
1.0,1.0,No,1080,647,TX
1.0,1.0,Yes,905,647,NC
1.0,1.0,No,890,647,NJ
1.0,1.0,Yes,870,647,NJ
1.0,1.0,Yes,850,647,CO
1.0,1.0,Yes,825,647,IA
1.0,1.0,Yes,736,647,GA
1.0,1.0,Yes,3795,648,CA
1.0,2.0,No,2800,648,CA
1.0,1.0,No,1465,648,GA
1.5,2.0,Yes,1411,648,MD
1.0,1.0,Yes,1355,648,NJ
1.0,1.0,Yes,1290,648,NJ
1.0,1.0,No,1239,648,FL
1.0,1.0,Yes,1200,648,IN
1.0,1.0,No,1155,648,TX
1.0,1.0,No,993,648,TX
1.0,1.0,Yes,983,648,TX
1.0,1.0,No,865,648,TX
1.0,1.0,No,830,648,TX
1.0,1.0,Yes,800,648,IL
1.0,1.0,Yes,785,648,IN
1.0,1.0,Yes,765,648,GA
1.0,1.0,No,690,648,IA
1.0,1.0,Yes,675,648,TX
1.0,1.0,Yes,550,648,IN
1.0,1.0,Yes,2440,649,CA
1.0,1.0,Yes,1186,649,CO
1.0,1.0,No,1153,649,CO
1.0,1.0,Yes,1115,649,AZ
1.0,1.0,Yes,1115,649,OK
1.0,1.0,No,1099,649,IL
1.0,1.0,No,1075,649,FL
1.0,1.0,Yes,975,649,TX
1.0,1.0,Yes,928,649,OK
1.0,1.0,Yes,799,649,WI
1.0,1.0,Yes,2895,650,CA
1.0,1.0,Yes,2795,650,CA
1.0,2.0,No,2500,650,NJ
1.0,1.0,No,2395,650,CA
1.0,1.0,Yes,2395,650,CA
1.0,1.0,Yes,2195,650,WA
1.0,1.0,No,2076,650,WA
1.0,2.0,Yes,2000,650,CA
1.0,1.0,Yes,1878,650,CA
1.0,1.0,No,1800,650,CA
1.0,1.0,Yes,1800,650,CA
1.0,1.0,Yes,1800,650,MD
1.0,1.0,No,1793,650,WA
1.0,1.0,No,1786,650,TX
1.0,1.0,No,1695,650,CA
1.0,1.0,Yes,1685,650,MN
1.0,1.0,No,1645,650,CA
1.0,1.0,No,1635,650,WA
1.0,1.0,Yes,1565,650,CA
1.0,1.0,Yes,1549,650,CA
1.0,1.0,No,1505,650,CA
1.0,2.0,Yes,1500,650,WI
1.0,2.0,No,1495,650,CA
1.0,1.0,No,1485,650,MD
1.0,1.0,No,1483,650,MI
1.0,1.0,Yes,1475,650,CA
1.0,1.0,No,1463,650,CO
1.0,0.0,Yes,1456,650,MD
2.0,3.0,No,1448,650,TX
1.0,1.0,Yes,1429,650,WA
1.0,1.0,Yes,1425,650,NJ
1.0,1.0,Yes,1421,650,WA
1.0,1.0,No,1421,650,WA
1.0,1.0,No,1421,650,WA
1.0,1.0,No,1421,650,WA
1.0,1.0,No,1391,650,WA
1.0,1.0,No,1375,650,MN
1.0,1.0,Yes,1325,650,MN
1.0,1.0,Yes,1299,650,NC
1.0,1.0,Yes,1250,650,MA
1.0,2.0,Yes,1246,650,VA
1.0,1.0,Yes,1229,650,OR
1.0,1.0,Yes,1229,650,OR
1.0,1.0,No,1195,650,TX
1.0,1.0,No,1194,650,TX
1.0,1.0,Yes,1185,650,TX
1.0,1.0,No,1175,650,TX
1.0,1.0,Yes,1169,650,MN
1.0,1.0,Yes,1150,650,FL
1.0,1.0,Yes,1150,650,NV
1.0,1.0,No,1140,650,TX
1.0,1.0,No,1138,650,TX
1.0,1.0,No,1129,650,MN
1.0,4.0,Yes,1100,650,MI
1.0,1.0,Yes,1100,650,AZ
1.0,1.0,Yes,1100,650,UT
1.0,1.0,Yes,1095,650,TX
1.0,1.0,Yes,1091,650,TX
1.0,1.0,No,1075,650,NJ
1.0,1.0,No,1064,650,GA
1.0,1.0,No,1060,650,TX
1.0,2.0,Yes,1055,650,OH
1.0,3.0,Yes,1039,650,GA
1.0,1.0,Yes,1035,650,OR
1.0,1.0,Yes,1015,650,MN
1.0,1.0,Yes,1009,650,MN
1.0,1.0,No,999,650,GA
1.0,1.0,Yes,995,650,MO
1.0,1.0,No,995,650,MA
1.0,1.0,Yes,990,650,TX
1.0,1.0,No,985,650,TX
1.0,1.0,No,980,650,TX
1.0,1.0,Yes,975,650,TX
1.0,1.0,Yes,975,650,AZ
1.0,1.0,Yes,975,650,AZ
1.0,1.0,Yes,975,650,TX
1.0,1.0,Yes,970,650,ID
1.0,1.0,No,960,650,FL
1.0,2.0,Yes,950,650,MO
1.0,1.0,No,950,650,TX
1.0,1.0,Yes,950,650,WI
1.0,1.0,Yes,925,650,WI
1.0,1.0,Yes,925,650,NJ
1.0,1.0,Yes,920,650,WI
1.0,1.0,Yes,906,650,TX
1.0,1.0,No,905,650,TX
1.0,1.0,Yes,900,650,NC
1.0,1.0,Yes,900,650,NV
1.0,1.0,No,899,650,TX
1.0,1.0,Yes,895,650,NJ
1.0,2.0,No,890,650,IN
1.0,1.0,Yes,890,650,AK
1.0,1.0,No,880,650,TX
1.0,1.0,No,870,650,TX
1.0,1.0,Yes,850,650,OH
1.0,1.0,No,850,650,NE
1.0,1.0,Yes,850,650,GA
1.0,1.0,Yes,850,650,OH
1.0,1.0,Yes,850,650,OH
1.0,1.0,Yes,849,650,NE
1.0,1.0,No,835,650,UT
1.0,0.0,Yes,835,650,IL
1.0,1.0,Yes,830,650,TX
1.0,1.0,Yes,825,650,UT
1.0,1.0,Yes,820,650,NC
1.0,1.0,No,800,650,VA
1.0,2.0,Yes,795,650,KS
1.0,1.0,No,795,650,IL
1.0,1.0,No,795,650,NC
1.0,1.0,No,785,650,PA
1.0,1.0,No,705,650,OH
1.0,1.0,Yes,690,650,TX
1.0,1.0,No,675,650,MI
1.0,1.0,No,675,650,IA
1.0,1.0,No,675,650,TX
1.0,1.0,Yes,650,650,IN
1.0,1.0,No,650,650,WA
1.0,1.0,Yes,645,650,NE
1.0,1.0,No,640,650,IA
1.0,1.0,Yes,635,650,KS
1.0,1.0,Yes,630,650,OH
1.0,1.0,No,627,650,OH
1.0,1.0,Yes,625,650,NE
1.0,1.0,Yes,625,650,MO
1.0,1.0,Yes,620,650,IN
1.0,1.0,Yes,620,650,OH
1.0,1.0,Yes,615,650,KY
1.0,1.0,Yes,585,650,OK
1.0,1.0,Yes,579,650,IA
1.0,1.0,Yes,550,650,SD
1.0,1.0,No,535,650,MI
1.0,1.0,Yes,1912,651,TX
1.0,1.0,Yes,1795,651,CA
1.0,1.0,Yes,1410,651,VA
1.0,1.0,Yes,1295,651,WA
1.0,1.0,No,1293,651,TX
1.0,1.0,Yes,1125,651,IN
1.0,1.0,Yes,1120,651,GA
1.0,1.0,Yes,1043,651,TX
1.0,1.0,Yes,1034,651,GA
1.0,1.0,Yes,1033,651,TX
1.0,1.0,No,790,651,CO
1.0,1.0,Yes,787,651,WI
1.0,1.0,Yes,714,651,TX
1.0,2.0,No,709,651,OH
1.0,2.0,Yes,2318,652,CA
1.0,1.0,No,1780,652,TN
1.0,1.0,Yes,1332,652,CO
1.0,1.0,Yes,1245,652,WI
1.0,1.0,No,1231,652,TX
1.0,1.0,No,1212,652,TX
1.0,1.0,Yes,1185,652,WI
1.0,1.0,No,1103,652,TX
1.0,1.0,No,983,652,TX
1.0,1.0,Yes,975,652,KS
1.0,1.0,No,878,652,TX
1.0,1.0,Yes,809,652,TX
